category,gender,ratio_hw,ratio_jf,ratio_fw,ratio_fj
Heart,Female,1.190080854824157,0.8777298221199374,0.8802679370595645,1.002891681330249
Heart,Female,1.1353673006040934,0.863506808969811,0.9331863572301142,1.080693687109929
Heart,Female,1.1752819224577986,0.89573665151473,0.8789048980943015,0.9812090379555584
Heart,Female,1.1855649167277957,0.8711450308519618,0.8939710937665574,1.0262023682695776
Heart,Female,1.2574525007978463,0.8524221830336363,0.9121682142576806,1.0700897189364755
Heart,Female,1.1727027426137737,0.891176273239282,0.8899689754411184,0.9986452760980999
Heart,Male,1.1921397004933438,0.859574842023081,0.9008132616419254,1.0479753682899633
Heart,Female,1.2043031965116373,0.883692601976356,0.8930861241833322,1.010629852717979
Heart,Female,1.1697492902852522,0.8758886593314771,0.8859456489494055,1.0114820411370602
Heart,Female,1.1616224573336988,0.8541393287823562,0.8906932425139823,1.042796195538422
Heart,Female,1.16604544165857,0.8578329128176013,0.8961000673336957,1.0446091003787716
Heart,Female,1.1780660542784012,0.8855685495178155,0.8686962078384738,0.9809474470513564
Heart,Male,1.1976341552110872,0.869033165800728,0.9109253056520237,1.0482054557868299
Heart,Female,1.1948436296683513,0.8975147810718638,0.8618646052195387,0.9602790097676723
Heart,Female,1.2825356101241008,0.8723296501254679,0.9109197511628613,1.0442379793371037
Heart,Female,1.2137192092889326,0.8699206466851709,0.8736308093949633,1.004264943847384
Heart,Female,1.1612721151653058,0.8906687580314411,0.8859271358797095,0.9946763349348736
Heart,Female,1.2522773795388513,0.8915641240604596,0.8778056764743869,0.9845681906496949
Heart,Female,1.2123203528640565,0.8838992151156494,0.8955780066599422,1.013212809044937
Heart,Female,1.2438278045920874,0.8990051508495452,0.8860707731134021,0.985612565485392
Heart,Female,1.2138394671733301,0.8942005252288779,0.883643040058338,0.9881933807097265
Heart,Female,1.2280654366810366,0.8816439252659246,0.8862399311366776,1.005212995563222
Heart,Female,1.207463796266835,0.8758200086422332,0.9146369868095499,1.0443207254735982
Heart,Female,1.1778240330352336,0.8693286636887657,0.9123868976800293,1.0495304431911372
Heart,Female,1.1966816065707633,0.8695257003662138,0.8867669102654074,1.0198282924724735
Heart,Female,1.264232690760205,0.877108621222103,0.9130118346480691,1.040933599963869
Heart,Female,1.1487337414986163,0.8775354155282145,0.8722378703519313,0.9939631551245206
Heart,Female,1.2384683131317504,0.8853786650247488,0.8871020819343527,1.0019465308773345
Heart,Female,1.211634401813316,0.8737703363661798,0.8997431101080323,1.0297249433413678
Heart,Male,1.1599857870279755,0.8635827303316239,0.9076172817896677,1.050990541972897
Heart,Female,1.2100532714486527,0.8866932720239866,0.9020720656526577,1.0173439836681824
Heart,Male,1.1920230351304828,0.8704766851584377,0.9209998129209208,1.0580407593033778
Heart,Female,1.2304310460813335,0.9001475158437985,0.8981348506872708,0.9977640718647754
Heart,Female,1.1944971283442878,0.8744213010028374,0.9111826348217317,1.0420407574435049
Heart,Female,1.2087766532700865,0.8685391387201018,0.9080812821947046,1.0455271866422429
Heart,Male,1.2023818631992957,0.8649994516088308,0.8911238212941652,1.0302016025984122
Heart,Female,1.2641624436902308,0.8585287140364299,0.9223005895435066,1.074280422383602
Heart,Female,1.1873515368715024,0.8874151714757511,0.8871578788122038,0.99971006506107
Heart,Female,1.1889199442784828,0.8648881295024632,0.905079754426281,1.0464703162788678
